,ingredients_text,carbohydrates_100g,fiber_100g,sugars_100g,proteins_100g,fat_100g,saturated-fat_100g
71685,semolina wheat  niacin ferrous-sulfate iron  thiamine-mononitrate riboflavin folic-acid,1.610635862990281,0.2566106072517831,-0.4225732733968187,0.28176831910156974,-0.7020206724602823,-0.7004115095156422
71686,milk sugar,1.5532517230674325,-0.7707894564703334,3.4527038413162523,0.012334121268105838,-0.27290501399988437,0.24211498429857203
71713,wheat-flour hydrolyzed-soy-protein whey modified-corn-starch nonfat-dry-milk salt dehydrated-onion partially-hydrogenated-soybean-oil torula-yeast autolyzed-yeast-extract caramel-color spices maltodextrin malt-extract barley  natural-flavors disodium-inosinate,0.9969348216596974,-0.7707894564703334,0.17293949423110733,0.47468320475032977,-0.7955793848408075,-0.7004115095156422
71717,corn-syrup high-fructose-corn-syrup water salt vanilla,2.469679873811367,-0.7707894564703334,2.7122014912714523,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
71748,raisins,1.6965402640723897,0.6561550764770505,3.4065960430764037,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
71749,raisins,1.733307347735532,1.2554717803149515,3.3471558694419,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
71750,raisins,1.6965402640723897,0.6561550764770505,3.4065960430764037,-0.7959684722322858,-0.7955793848408075,-0.7004115095156422
71761,potatoes carrots onions celery,-0.6026051264891645,-0.42832276856296125,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71782,green-beans,-0.7544841076023325,-0.05731718999664141,-0.48367999395565436,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422
71783,green-beans,-0.7544841076023325,-0.05731718999664141,-0.48367999395565436,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422
71784,green-beans,-0.7544841076023325,-0.05731718999664141,-0.48367999395565436,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422
71785,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056871,-0.7955793848408075,-0.7004115095156422
71786,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056871,-0.7955793848408075,-0.7004115095156422
71787,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056871,-0.7955793848408075,-0.7004115095156422
71797,spinach,-0.8424502143104118,-0.42832276856296125,-0.5542304804190374,-0.8056681033542905,-0.7955793848408075,-0.7004115095156422
71798,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71799,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71800,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71801,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71802,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71803,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71804,spinach,-0.8424502143104118,-0.42832276856296125,-0.5542304804190374,-0.8056681033542905,-0.7955793848408075,-0.7004115095156422
71805,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71806,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71814,peas,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.45971459333612286,-0.7955793848408075,-0.7004115095156422
71815,peas salt,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.45971459333612286,-0.7955793848408075,-0.7004115095156422
71816,peas,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.45971459333612286,-0.7955793848408075,-0.7004115095156422
71817,peas,-0.4926474931040656,0.5419995138412597,-0.3653551623280908,-0.5696437460521762,-0.7955793848408075,-0.7004115095156422
71818,peas salt,-0.4926474931040656,0.5419995138412597,-0.3653551623280908,-0.5696437460521762,-0.7955793848408075,-0.7004115095156422
71819,peas,-0.4926474931040656,0.5419995138412597,-0.3653551623280908,-0.5696437460521762,-0.7955793848408075,-0.7004115095156422
71820,broccoli,-0.8084320714818968,-0.11439497131453683,-0.4931237598602018,-0.817523208058963,-0.7955793848408075,-0.7004115095156422
71821,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71822,broccoli,-0.8084320714818968,-0.11439497131453683,-0.4931237598602018,-0.817523208058963,-0.7955793848408075,-0.7004115095156422
71823,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71824,broccoli,-0.8122118651295095,-0.1429338619734844,-0.49590133806742154,-0.8229118920156322,-0.7955793848408075,-0.7004115095156422
71825,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71826,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71827,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71829,corn water sugar modified-corn-starch salt,-0.3936856230574764,-0.25708942460927514,-0.20925526708233771,-0.8660213636689864,-0.7955793848408075,-0.7004115095156422
71830,corn water sugar modified-corn-starch salt,-0.3936856230574764,-0.25708942460927514,-0.20925526708233771,-0.8660213636689864,-0.7955793848408075,-0.7004115095156422
71831,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71832,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71833,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71834,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71835,corn,-0.16483629857473925,-0.45686165922190886,-0.18870118834891117,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71836,corn,-0.16483629857473925,-0.45686165922190886,-0.18870118834891117,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71837,corn,-0.16483629857473925,-0.45686165922190886,-0.18870118834891117,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71845,carrots,-0.6833552635063467,-0.08585608065558911,-0.3592444902722072,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71846,carrots,-0.686791439549631,-0.11439497131453683,-0.29813776971337147,-0.9403852022710224,-0.7955793848408075,-0.7004115095156422
71849,onions carrots celery,-0.7348979041556118,-0.45686165922190886,-0.4336835862256979,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
71852,carrots corn green-beans peas,-0.5369741640624336,-0.11439497131453683,-0.36813274053531053,-0.8207564184329645,-0.7955793848408075,-0.7004115095156422
71855,potatoes carrots onions celery,-0.6026051264891645,-0.42832276856296125,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71863,peas carrots salt,-0.6067285377411057,0.22807171659283537,-0.36257758412087093,-0.8142899976849614,-0.7955793848408075,-0.7004115095156422
71864,onions,-0.7239021408171019,-0.42832276856296125,-0.4247953359625946,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
71878,corn,-0.16483629857473925,-0.45686165922190886,-0.18870118834891117,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71888,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71893,broccoli,-0.804652277834284,-0.08585608065558911,-0.49034618165298194,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422
71897,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056871,-0.7955793848408075,-0.7004115095156422
71904,peas,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.45971459333612286,-0.7955793848408075,-0.7004115095156422
71905,corn,-0.16483629857473925,-0.45686165922190886,-0.3120256607494705,-0.7065163185515758,-0.737562529677465,-0.7004115095156422
71906,carrots corn green-beans peas salt,-0.5369741640624336,-0.11439497131453683,-0.36813274053531053,-0.8207564184329645,-0.7955793848408075,-0.7004115095156422
71908,green-beans,-0.7544841076023325,-0.05731718999664141,-0.48367999395565436,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422
71909,broccoli,-0.8084320714818968,-0.11439497131453683,-0.4931237598602018,-0.817523208058963,-0.7955793848408075,-0.7004115095156422
71910,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71912,spinach,-0.8393576558714558,-0.42832276856296125,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422
71923,mushrooms,-0.8451991551450392,-0.7707894564703334,-0.6208923573923127,-0.8121345241022937,-0.7955793848408075,-0.7004115095156422
72041,heavy-cream,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,-1.0654026700657497,1.295118098522885,2.5963115940354253
72045,water high-fructose-corn-syrup lemon-juice-concentrate orange-juice-concentrate citric-acid natural-flavors pectin sodium-benzoate-and-potassium-sorbate preservatives ,-0.6373105045263363,-0.7707894564703334,-0.13481617112884697,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
72049,corn-syrup sugar peanuts coconut-oil salt egg-whites natural-and-artificial-flavor,1.7824446651544983,-0.7707894564703334,2.0178069394665012,-0.7959684722322858,-0.27290501399988437,-0.17050530984498205
72199,milk skim-milk sugar cream inulin pecans egg-yolks natural-flavors coconut-oil butter salt carob-bean-gum pectin cultures,0.03240020630978213,0.22807171659283537,0.8001166534213391,-0.4392375943007797,-0.5222206888910047,-0.371163124120272
72203,milk buttermilk sugar whey corn-syrup cream cocoa-processed-with-alkali mono-&-diglycerides carob-bean-gum guar-gum cellulose-gel cellulose-gum carrageenan vitamin-a-palmitate,-0.029450962469336078,-0.7707894564703334,0.6417946956098104,-0.5750324300088454,-0.5577625461081874,-0.27224730018174886
72220,skim-milk whey sugar corn-syrup cocoa-processed-with-alkali coconut-oil mono-&-diglycerides guar-gum dextrose cellulose-gum xanthan-gum,0.015219326093360411,-0.7707894564703334,0.6134633978961683,-0.5523999573908345,-0.7124741598771007,-0.4757312808552824
72234,cream milk skim-milk sugar coffee egg-yolks caramel-color carob-bean-gum guar-gum carrageenan,-0.2194714976629603,-0.7707894564703334,0.5262474421894664,-0.5965871658355225,-0.05704049884258311,0.5289708737202893
72375,skim-milk milk sugar strawberries cream inulin bananas egg-yolks carob-bean-gum salt cultures,0.0014746219202230876,0.028299481980201567,0.631239898422375,-0.6095200073315288,-0.6481852122636672,-0.501166778439474
72409,skim-milk milk sugar cream inulin pecans egg-yolks natural-flavors coconut-oil butter salt carob-bean-gum pectin cultures,0.05301726256948824,0.17099393527493995,0.7828956685365764,-0.47372517162346295,-0.5368555712745506,-0.3895332057088549
72481,milk buttermilk sugar whey corn-syrup cream mono-&-diglycerides carob-bean-gum guar-gum vanilla-extract artificial-flavor polysorbate-80 carrageenan annatto for-color  vitamin-a-palmitate,-0.06793613415412075,-0.7707894564703334,0.49013892549560906,-0.7334597383349222,-0.5943497520670521,-0.3739892905185156
72494,milk cream sugar skim-milk corn-syrup whey-protein-concentrate mono-&-diglycerides guar-gum vanilla-extract sodium-phosphate cellulose-gum sodium-citrate polysorbate-80 carrageenan artificial-flavor annatto for-color ,-0.12050962761637113,-0.7707894564703334,0.4045895167132391,-0.7334597383349222,-0.23265908744513333,0.27744206427661605
72531,rice-flour water modified-tapioca-starch,1.6367508009192424,0.08537726329809697,-0.6208923573923127,-0.5750324300088454,-0.7955793848408075,-0.7004115095156422
72563,wheat-flour yeast,1.5532517230674325,0.17099393527493995,-0.6208923573923127,0.012334121268105838,-0.7955793848408075,-0.7004115095156422
72564,unbleached-wheat-flour palm-oil sea-salt yeast,1.5151101689869764,-0.7707894564703334,-0.6208923573923127,-0.46618101408412604,-0.21488815883654197,0.08526274919605656
72728,semolina niacin ferrous-sulfate iron  thiamine-mononitrate vitamin-b1  riboflavin vitamin-b2 and-folic-acid,1.6449976234231245,0.37076616988757377,-0.3986861008147284,0.22788147953487695,-0.6910445106726228,-0.7004115095156422
72755,corn-flour,1.7824446651544983,0.17099393527493995,-0.6208923573923127,-0.34655223024606807,-0.7955793848408075,-0.7004115095156422
72760,wheat-flour salt water,1.5491283118154913,0.2566106072517831,-0.5214550575738437,0.47468320475032977,-0.7490613658359653,-0.7004115095156422
72776,corn water sugar salt,-0.15796394648817047,-0.42832276856296125,-0.16314746884248896,-0.8121345241022937,-0.7955793848408075,-0.7004115095156422
72782,enriched-wheat-flour wheat-flour niacin reduced-iron thiamine-mononitrate riboflavin folic-acid  canola-oil salt sugar rice-flour garlic-powder yeast romano-cheese milk culture salt enzymes  dehydrated-parsley onion-powder yeast-extract natural-flavor spices,1.4879643782450303,-0.7707894564703334,-0.6208923573923127,0.47468320475032977,-0.048677708909128425,-0.7004115095156422
72801,walnuts,-0.47546661288764386,1.2554717803149515,-0.5214550575738437,0.6665203536077562,2.657730183305171,0.1827654899354581
72804,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72805,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72806,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72807,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72808,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72809,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72810,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72811,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72812,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72813,walnuts,-0.47546661288764386,1.2554717803149515,-0.5214550575738437,0.6665203536077562,2.657730183305171,0.1827654899354581
72814,almonds,-0.23012364339714173,2.796571875898126,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72816,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72817,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72818,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72819,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72821,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72822,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72823,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72824,pecans,-0.47546661288764386,2.282871844037068,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144
72825,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72826,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72827,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72828,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72829,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72830,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72831,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72832,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72833,walnuts,-0.47546661288764386,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.5646941452954874,0.05700108521362144
72834,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72836,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72837,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72838,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72839,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72841,peanuts,-0.3527951281423928,1.2554717803149515,-0.4225732733968187,1.628939308268889,1.817792469363808,0.30852989465729475
72842,pecans,-0.47546661288764386,1.7691718121760098,-0.4225732733968187,-0.10298371540461673,2.9378836460759064,0.1827654899354581
72843,pecans,-0.47546661288764386,1.7691718121760098,-0.4225732733968187,-0.10298371540461673,2.9378836460759064,0.1827654899354581
72844,pecans,-0.47546661288764386,1.7691718121760098,-0.4225732733968187,-0.10298371540461673,2.9378836460759064,0.1827654899354581
72845,cranberries sugar sunflower-oil,1.8559788324807833,0.2566106072517831,3.148836785446406,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
72849,peanuts salt,-0.23012364339714173,1.2554717803149515,-0.4225732733968187,1.628939308268889,1.817792469363808,0.30852989465729475
72869,almonds,-0.23012364339714173,3.3102719077591845,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72877,almonds,-0.23012364339714173,2.282871844037068,-0.4225732733968187,1.2441872737627027,1.817792469363808,-0.19594080742917377
72901,peanuts salt,-0.23012364339714173,1.2554717803149515,-0.4225732733968187,1.628939308268889,1.817792469363808,0.30852989465729475
72985,cured-with:-water honey salt dextrose modified-corn-starch potassium-lactate sodium-phosphate sodium-diacetate sodium-erythorbate sodium-nitrite,-0.6720158825635083,-0.7707894564703334,-0.46201488393934,0.47468320475032977,-0.5713520797500515,-0.2962697145668188
72987,cured-with:-water salt dextrose modified-corn-starch potassium-lactate sodium-phosphate sodium-diacetate sodium-erythorbate sodium-nitrite,-0.8438246847277254,-0.7707894564703334,-0.4225732733968187,0.47468320475032977,-0.6089846344505979,-0.44746961687284714
72994,cured-with:-water dextrose salt potassium-lactate modified-food-starch sodium-phosphates sodium-diacetate sodium-erythorbate smoke-flavoring sodium-nitrite,-0.8448555375407107,-0.7707894564703334,-0.4242398203211506,0.8421914505951745,-0.6105526575631207,-0.7004115095156422
72996,cured-with:-water honey salt dextrose modified-corn-starch potassium-lactate sodium-phosphate sodium-diacetate sodium-erythorbate sodium-nitrite,-0.6802627050673906,-0.7707894564703334,-0.46645900907089166,0.43157373309697566,-0.5776241722001426,-0.3075743801597929
72998,cured-with:-water honey salt dextrose modified-corn-starch potassium-lactate sodium-phosphate sodium-diacetate sodium-erythorbate sodium-nitrite,-0.6953818796578418,-0.7707894564703334,-0.474791743692551,0.3528989473296042,-0.589123008358643,-0.3287706281466193
73114,durum-flour wheat  egg-yolk niacin ferrous-sulfate iron  thiamine-mononitrate vitamin-b1  riboflavin vitamin-b2 and-folic-acid,1.5326346668077266,0.2566106072517831,-0.41868466390671094,0.5027043613250102,-0.5107218527325045,-0.4432303672754818
73116,semolina durum-flour niacin ferrous-sulfate iron  thiamin-mononitrate vitamin-b1  riboflavin vitamin-b2 and-folic-acid,1.610635862990281,0.2566106072517831,-0.4225732733968187,0.28176831910156974,-0.7020206724602823,-0.7004115095156422
73117,semolina durum-flour niacin ferrous-sulfate iron  thiamin-mononitrate vitamin-b1  riboflavin vitamin-b2 and-folic-acid,1.610635862990281,0.2566106072517831,-0.4225732733968187,0.28176831910156974,-0.7020206724602823,-0.7004115095156422
73145,pork beef water contains-2%-or-less-of-salt corn-syrup dextrose spices sodium-phosphate granulated-garlic sodium-erythorbate,-0.8438246847277254,-0.7707894564703334,-0.5214550575738437,0.47468320475032977,0.6046652546420255,0.5614717873000898
73192,wheat-flour sugar partially-hydrogenated-soybean-oil high-fructose-corn-syrup eggs water contains-2%-or-less-of-the-following:-salt sodium-bicarbonate artificial-flavor soy-lecithin,1.3701035399603771,-0.7707894564703334,1.156757695228362,-0.6343079535322075,-0.06383526566351515,-0.13517822986693803
73203,enriched-bleached-flour wheat-flour niacin iron thiamin-mononitrate-[vitamin-b1] riboflavin-[vitamin-b2] folic-acid  sugar chocolate-chips sugar chocolate-liquor cocoa-butter milk-fat soy-lecithin artificial-flavor  vegetable-oil palm soy,1.2037926194654147,-0.7707894564703334,1.4256272656872393,-0.4985131178241417,0.3046501657793357,0.7875650991595715
73229,pasteurized-milk cheese-culture salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.8842960430419193,2.327825786202291
73230,pasteurized-milk cheese-culture salt enzymes annatto vegetable-color ,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.8842960430419193,2.327825786202291
73232,pasteurized-milk cheese-culture salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.628939308268889,0.8842960430419193,2.327825786202291
73234,pasteurized-milk salt cheese-culture enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.2441872737627027,1.070890793432129,2.8322964882887596
73235,pasteurized-part-skim-milk cheese-culture salt enzymes,-0.8170225115901076,-0.7707894564703334,-0.6208923573923127,1.7464126185242792,0.5680780486831609,1.7569401737570995
73236,pasteurized-milk salt cheese-culture enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,0.8087816100638251,1.0222820769439231,2.3716313653750647
73237,pasteurized-part-skim-milk cheese-culture salt enzymes,-0.8342033918065292,-0.7707894564703334,-0.6208923573923127,1.8358647722049897,0.6114600214629575,2.0169474823955036
73251,beef,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,0.8421914505951745,0.26806295982047107,0.42440271698527915
73252,shrimp salt sodium-tripolyphosphate,-0.9664961694729765,-0.7707894564703334,-0.5236771201396196,-0.21506834170333772,-0.7955793848408075,-0.7004115095156422
73253,shrimp salt sodium-tripolyphosphate,-0.9664961694729765,-0.7707894564703334,-0.5236771201396196,-0.21506834170333772,-0.7955793848408075,-0.7004115095156422
73302,apples high-fructose-corn-syrup water ascorbic-acid,-0.3527951281423928,-0.3712449872450659,0.25182271531614986,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73303,apples high-fructose-corn-syrup water ascorbic-acid,-0.3527951281423928,-0.3712449872450659,0.25182271531614986,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73322,green-beans water salt,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422
73323,corn water sugar salt,-0.4991762275863058,-0.3141672059271705,-0.35424484949921153,-0.8929647834523329,-0.7537654351735336,-0.7004115095156422
73324,peas water sugar salt,-0.6366232693176797,0.14245504461599237,-0.35424484949921153,-0.7205268968389159,-0.7746724100071706,-0.7004115095156422
73337,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.28176831910156974,-0.7020206724602823,-0.7004115095156422
73338,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.28176831910156974,-0.7020206724602823,-0.7004115095156422
73340,walnuts,-0.6228785651445422,2.0830996094244343,-0.6208923573923127,0.7311845610877876,2.689090645555627,0.006130090045238017
73378,corn-syrup sugar modified-corn-starch dextrose natural-and-artificial-flavors artificial-colors fd&c-red-#40 yellow-#5 blue-#1 ,1.990333315773201,-0.7707894564703334,2.479440437506433,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73391,walnuts,-0.6228785651445422,2.0830996094244343,-0.6208923573923127,0.7311845610877876,2.689090645555627,0.006130090045238017
73412,cranberries sugar sunflower-oil,1.868349066236607,0.6561550764770505,2.989959311993433,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73416,blueberries sugar sunflower-oil,1.733307347735532,4.3376719714813,2.7516431018139738,-0.6806506355595632,-0.7020206724602823,-0.7004115095156422
73441,corn-syrup sugar gelatin citric-acid sorbitol natural-and-artificial-flavors pectin colors fd&c-yellow-#5 yellow-#6 blue-#1 red-#40  vegetable-oil coconut  carnauba-wax,1.5247314619081727,-0.7707894564703334,2.0178069394665012,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422
73444,sugar corn-syrup agar citric-acid titanium-dioxide natural-and-artificial-flavors artificial-colors fd&c-yellow-#5 yellow-#6 red-#40 blue-#1 ,1.8150883375656996,-0.08585608065558911,1.0984285528767463,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73449,cashews,-0.05006801872904206,2.0830996094244343,-0.25036342454919086,0.7311845610877876,1.6437419038737806,0.24211498429857203
73457,brazil-nuts,-0.5984817152372233,1.2554717803149515,-0.4225732733968187,0.47468320475032977,2.7512888956856965,0.5614717873000898
73472,almonds walnuts blueberries pecans sugar peanut-oil canola-oil cottonseed-oil sunflower-oil salt,0.1378908108386115,2.282871844037068,0.5695776622220954,0.08885343345280967,1.6311977189735984,-0.19594080742917377
73473,almonds cranberries cherries pistachios sugar peanut-oil canola-oil cottonseed-oil sunflower-oil salt,0.8742633369144462,1.2554717803149515,1.3628539982040715,0.08885343345280967,0.5111065422615002,-0.19594080742917377
73492,corn-syrup sugar gelatin citric-acid sorbitol natural-and-artificial-flavors lactic-acid colors titanium-dioxide fd&c-yellow-#5 blue-#1 red-#40 ,1.610635862990281,-0.7707894564703334,2.1566858498274915,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422
73518,sugar corn-syrup modified-cornstarch gelatin citric-acid fumaric-acid malic-acid natural-and-artificial-flavors sodium-citrate yellow-#5 titanium-dioxide ,1.6965402640723897,-0.7707894564703334,2.7122014912714523,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422
73519,sugar corn-syrup modified-cornstarch gelatin citric-acid fumaric-acid malic-acid natural-and-artificial-flavors sodium-citrate red-#40 blue-#1 titanium-dioxide,1.6965402640723897,-0.7707894564703334,2.7122014912714523,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422
73523,sugar corn-syrup modified-cornstarch fumaric-acid lactic-acid malic-acid sodium-lactate natural-and-artificial-flavors colors  fd&c-red-#40 blue-#1 yellow-#5 ,1.9542534673187155,-0.7707894564703334,2.851080401632443,-1.0654026700657497,-0.7955793848408075,-0.7004115095156422
73539,tomatoes tomato-juice salt calcium-chloride citric-acid,-0.8245820988853332,-0.5424783311987519,-0.4831244783142104,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422
