,ingredients_text,carbohydrates_100g,fiber_100g,sugars_100g,proteins_100g,fat_100g,saturated-fat_100g,clust
43907,pecans,-0.4754666128876439,1.7691718121760098,-0.4225732733968187,-0.10298371540461672,2.9378836460759064,0.1827654899354581,4
43908,walnuts,-0.4754666128876439,1.2554717803149515,-0.5214550575738437,0.6665203536077562,2.657730183305171,0.1827654899354581,4
43909,walnuts,-0.4754666128876439,1.2554717803149515,-0.5214550575738437,0.6665203536077562,2.657730183305171,0.1827654899354581,4
43910,walnuts,-0.4754666128876439,1.2554717803149515,-0.5214550575738437,0.6665203536077562,2.657730183305171,0.1827654899354581,4
43911,pecans,-0.4754666128876439,2.2828718440370683,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144,4
43912,pecans,-0.4754666128876439,2.2828718440370683,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144,4
43913,walnuts,-0.4754666128876439,1.2554717803149515,-0.4225732733968187,0.4746832047503298,2.5646941452954874,0.05700108521362144,4
43914,peanuts,-0.3527951281423928,1.2554717803149515,-0.4225732733968187,1.6289393082688892,1.8177924693638081,0.30852989465729475,4
43915,walnuts,-0.4754666128876439,1.2554717803149515,-0.4225732733968187,0.4746832047503298,2.5646941452954874,0.05700108521362144,4
43916,walnuts,-0.4754666128876439,1.2554717803149515,-0.4225732733968187,0.4746832047503298,2.5646941452954874,0.05700108521362144,4
43917,pecans,-0.4754666128876439,2.2828718440370683,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144,4
43918,pecans,-0.4754666128876439,2.2828718440370683,-0.4225732733968187,0.08885343345280967,2.9378836460759064,0.05700108521362144,4
43950,nonfat-dry-milk vitamin-a-palmitate vitamin-d3,0.8261568723084655,-0.7707894564703334,2.2772327440208318,2.6829658901933997,-0.7955793848408075,-0.7004115095156422,3
43969,broccoli,-0.8046522778342841,-0.08585608065558911,-0.4903461816529819,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422,1
43970,broccoli,-0.8084320714818968,-0.11439497131453685,-0.4931237598602018,-0.817523208058963,-0.7955793848408075,-0.7004115095156422,1
43971,broccoli,-0.8046522778342841,-0.08585608065558911,-0.4903461816529819,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422,1
43975,carrots,-0.6833552635063467,-0.08585608065558911,-0.3592444902722072,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422,1
43977,spinach,-0.8393576558714558,-0.4283227685629613,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422,1
43978,corn,-0.17858100274787658,-0.3997838779040136,-0.30258189484492315,-0.7226823704215837,-0.7454026452400788,-0.7004115095156422,1
43979,green-beans,-0.7544841076023325,-0.05731718999664141,-0.4836799939556544,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422,1
43980,green-beans,-0.7544841076023325,-0.05731718999664141,-0.4836799939556544,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422,1
43982,green-beans,-0.7544841076023325,-0.05731718999664141,-0.4836799939556544,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422,1
43983,peas salt,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.4597145933361229,-0.7955793848408075,-0.7004115095156422,1
43984,spinach,-0.8393576558714558,-0.4283227685629613,-0.5525639334947056,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422,1
43989,corn carrots green-beans,-0.5218549894719825,-0.08585608065558911,-0.3592444902722072,-0.8121345241022937,-0.7955793848408075,-0.7004115095156422,1
43994,onions,-0.7239021408171019,-0.4283227685629613,-0.4247953359625946,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
43995,peas salt,-0.4926474931040656,0.5419995138412597,-0.3653551623280908,-0.5696437460521762,-0.7955793848408075,-0.7004115095156422,1
43996,green-beans,-0.7644490181278571,-0.08585608065558911,-0.4903461816529819,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422,1
43997,corn,-0.16483629857473925,-0.4568616592219089,-0.1887011883489112,-0.7065163185515758,-0.7375625296774649,-0.7004115095156422,1
43998,corn,-0.16483629857473925,-0.4568616592219089,-0.1887011883489112,-0.7065163185515758,-0.7375625296774649,-0.7004115095156422,1
44029,enriched-wheat-flour-[flour malted-barley-flour reduced-iron niacin thiamin-mononitrate vitamin-b1  riboflavin vitamin-b2  folic-acid] water whole-wheat-flour high-fructose-corn-syrup yeast wheat-bran wheat-gluten soybean-oil salt datem ,0.715168386110381,0.4563828418644168,-0.2664733781510657,-0.14824866064063866,-0.628846260542553,-0.7004115095156422,5
44088,semolina wheat  durum-flour wheat  niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.610635862990281,0.2566106072517831,-0.5214550575738437,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44089,semolina wheat  durum-flour wheat  niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.610635862990281,0.2566106072517831,-0.5214550575738437,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44090,semolina wheat  durum-flour wheat  niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.610635862990281,0.2566106072517831,-0.5214550575738437,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44110,strawberries sugar,-0.20572679348982287,-0.1714727526324321,0.37125857822660135,-0.988883357881046,-0.7955793848408075,-0.7004115095156422,1
44124,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44125,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44126,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44162,beef,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,0.6665203536077562,0.5111065422615002,0.6872361920219267,2
44163,beef,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,0.6665203536077562,0.5111065422615002,0.6872361920219267,2
44168,pasteurized-milk jalapeno-peppers cheese-culture salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.5006886301001598,0.6977012926517098,1.991511984811312,2
44169,pasteurized-milk cheese-culture salt enzymes annatto-color,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.5006886301001598,0.9464942931719892,1.991511984811312,2
44170,pasteurized-milk jalapeno-peppers cheese-culture salt enzymes,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.5006886301001598,0.6977012926517098,1.991511984811312,2
44175,water corn sea-salt ascorbic-acid,-0.784035221574578,-0.5139394405398042,-0.5225660888567317,-0.9705618324283704,-0.7725817125238069,-0.7004115095156422,1
44176,water peas sugar sea-salt ascorbic-acid,-0.8146171883598086,-0.25708942460927514,-0.4736807124096631,-0.8746432579996573,-0.7955793848408075,-0.7004115095156422,1
44178,water carrots sea-salt ascorbic-acid,-0.8754375043259415,-0.5139394405398042,-0.5720069809452442,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44191,semolina niacin ferrous-sulfate iron  thiamin-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
44215,enriched-flour bleached-wheat-flour niacin reduced-iron thiamine-mononitrate riboflavin folic-acid  water sugar palm-oil eggs yeast salt enzymes ascorbic-acid soybean-oil,0.8715143960798188,-0.11439497131453685,0.02517233360701381,-0.3131423897147185,-0.370122446976296,-0.2072454730221478,5
44311,crushed-tomatoes tomato-puree water tomato-paste  onions jalapeno-peppers contains-2%-or-less-of:-salt vinegar garlic dried-onion natural-flavor cilantro spice xanthan-gum calcium-chloride citric-acid,-0.7373032273859109,-0.7707894564703334,-0.43590564879147375,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44395,corn-syrup sugar modified-food-starch corn  cornstarch natural-and-artificial-flavor yellow-6 red-40,1.990333315773201,-0.7707894564703334,2.479440437506433,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,3
44402,corn-syrup sugar water gelatin citric-acid natural-and-artificial-flavors pectin lactic-acid titanium-dioxide yellow-6 yellow-5 red-40,1.5247314619081729,-0.7707894564703334,2.1566858498274915,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422,3
44406,corn-syrup sugar gelatin lactic-acid citric-acid sorbitol natural-and-artificial-flavors fumaric-acid yellow-5 yellow-6 blue-1 red-40,1.610635862990281,-0.7707894564703334,2.1566858498274915,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422,3
44408,corn-syrup sugar modified-starch corn  cornstarch malic-acid sodium-citrate artificial-flavor coconut-oil carnauba-wax red-40,2.040157868400824,-0.7707894564703334,2.434443670549472,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,3
44417,pork salt,-0.9359142026877458,-0.7707894564703334,-0.6208923573923127,0.4746832047503298,0.6511832736468677,0.5614717873000898,2
44433,bleached-enriched-wheat-flour wheat-flour malted-barley-flour niacin ferrous-sulfate thiamine-mononitrate riboflavin folic-acid  water egg-yolks egg,0.8660165144105638,-0.28562831526822285,-0.5281212452711713,0.012334121268105838,-0.6215288193507801,-0.4644266152623083,5
44434,bleached-enriched-wheat-flour wheat-flour malted-barley-flour niacin ferrous-sulfate thiamine-mononitrate riboflavin folic-acid  water egg-yolks eggs,0.8660165144105638,-0.28562831526822285,-0.5281212452711713,0.012334121268105838,-0.6215288193507801,-0.4644266152623083,5
44443,mushrooms,-0.8438246847277254,-0.4283227685629613,-0.6208923573923127,-0.6806506355595632,-0.7955793848408075,-0.7004115095156422,1
44444,mushrooms,-0.8438246847277254,-0.4283227685629613,-0.6208923573923127,-0.6806506355595632,-0.7955793848408075,-0.7004115095156422,1
44446,mushrooms,-0.8438246847277254,-0.4283227685629613,-0.6208923573923127,-0.6806506355595632,-0.7955793848408075,-0.7004115095156422,1
44459,peaches water corn-syrup sugar,-0.37581750763239785,-0.7707894564703334,0.2034928545105252,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44461,pineapple pineapple-juice citric-acid,-0.4878368466434675,-0.5424783311987519,0.062391881583759176,-0.9770282531763737,-0.7955793848408075,-0.7004115095156422,1
44483,dried-cranberries sugar sunflower-oil,1.868349066236607,0.6561550764770505,3.1288382223544238,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,3
44485,blueberries water sugar modified-corn-starch salt citric-acid,0.0038799451505220155,-0.08585608065558911,0.490138925495609,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44487,apricots water corn-syrup sugar,-0.2146608512023622,-0.7707894564703334,0.29070881021722705,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44492,peaches water corn-syrup sugar,-0.3222131613571621,-0.7707894564703334,0.3773692502824849,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44493,peaches water corn-syrup sugar,-0.37581750763239785,-0.7707894564703334,0.2034928545105252,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44496,pears water high-fructose-corn-syrup corn-syrup sugar,-0.3057195163493973,-0.34270609658611817,0.19127151039875806,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44498,pears water high-fructose-corn-syrup corn-syrup sugar,-0.3057195163493973,-0.34270609658611817,0.19127151039875806,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
44513,green-beans water salt,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44514,green-beans water salt,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44515,green-beans water salt,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44516,green-beans water,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44517,green-beans water,-0.8520715072316078,-0.28562831526822285,-0.5281212452711713,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44521,carrots water calcium-chloride,-0.7946873673087593,-0.28562831526822285,-0.43590564879147375,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44522,carrot water salt calcium-chloride,-0.7946873673087593,-0.28562831526822285,-0.43590564879147375,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44523,corn water sugar modified-corn-starch salt,-0.5816444526251301,-0.3141672059271705,-0.35424484949921153,-0.9791837267590412,-0.7537654351735336,-0.7004115095156422,1
44524,corn water sugar salt,-0.4991762275863058,-0.3141672059271705,-0.4431273521302452,-0.8929647834523329,-0.7537654351735336,-0.7004115095156422,1
44525,corn water,-0.6091338609714048,-0.3141672059271705,-0.35424484949921153,-0.8929647834523329,-0.7537654351735336,-0.7004115095156422,1
44528,green-peas water sugar salt,-0.6366232693176797,-0.08585608065558911,-0.35424484949921153,-0.7205268968389159,-0.7746724100071706,-0.7004115095156422,1
44529,green-peas water,-0.691602086010229,-0.08585608065558911,-0.3986861008147284,-0.7205268968389159,-0.7746724100071706,-0.7004115095156422,1
44530,green-peas water sugar salt,-0.6366232693176797,-0.08585608065558911,-0.35424484949921153,-0.7205268968389159,-0.7746724100071706,-0.7004115095156422,1
44532,spinach water salt,-0.8812790035995248,-0.05731718999664141,-0.6208923573923127,-0.8875760994956635,-0.7955793848408075,-0.7004115095156422,1
44533,spinach water,-0.8170225115901076,-0.28562831526822285,-0.6208923573923127,-0.6903502666815681,-0.7731043868946478,-0.7004115095156422,1
44539,green-peas water sugar salt,-0.6366232693176797,-0.08585608065558911,-0.35424484949921153,-0.7205268968389159,-0.7746724100071706,-0.7004115095156422,1
44544,tomatoes tomato-juice contains-less-than-2%-of:-salt calcium-chloride citric-acid,-0.8245820988853332,-0.5424783311987519,-0.4831244783142104,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44546,tomatoes citric-acid,-0.23768323069236724,0.9700828737254747,0.052392600037767814,-0.4122941745174333,-0.7955793848408075,-0.7004115095156422,1
44558,tomato-concentrate water tomato-paste  salt vitamin-c ascorbic-acid ,-0.8232076284680194,-0.5424783311987519,-0.4586817900906762,-1.0201377248297276,-0.7955793848408075,-0.7004115095156422,1
44560,mushrooms water salt citric-acid ascorbic-acid,-0.8342033918065292,-0.11439497131453685,-0.6208923573923127,-0.8994312042003358,-0.7955793848408075,-0.7004115095156422,1
44565,tomatoes citric-acid,-0.23768323069236724,0.9700828737254747,0.052392600037767814,-0.4122941745174333,-0.7955793848408075,-0.7004115095156422,1
44568,pumpkin,-0.6513988263038023,-0.05731718999664141,-0.43590564879147375,-0.8854206259129959,-0.7955793848408075,-0.7004115095156422,1
44573,corn water sugar salt,-0.4754666128876439,-0.2000116432913798,-0.3942419756831767,-0.8455443646336431,-0.7422665990150333,-0.7004115095156422,1
44574,corn water sugar salt,-0.4991762275863058,-0.3141672059271705,-0.4431273521302452,-0.8929647834523329,-0.7537654351735336,-0.7004115095156422,1
44575,mushrooms water citric-acid ascorbic-acid,-0.8342033918065292,-0.11439497131453685,-0.6208923573923127,-0.8994312042003358,-0.7955793848408075,-0.7004115095156422,1
44589,tomatoes tomato-juice sugar salt dried-onion soybean-oil dried-garlic spices calcium-chloride citric-acid olive-oil natural-flavors,-0.7709777526100974,-0.5424783311987519,-0.3947974913246207,-0.9781059899677074,-0.7741497356363296,-0.7004115095156422,1
44609,mushrooms water salt citric-acid,-0.8606619473398187,-0.11439497131453685,-0.6208923573923127,-0.8994312042003358,-0.7955793848408075,-0.7004115095156422,1
44611,tomato-puree water tomato-paste  citric-acid,-0.6936637916361996,-0.3141672059271705,-0.3564669120649874,-0.8940425202436667,-0.7955793848408075,-0.7004115095156422,1
44625,water celery wheat-flour soybean-oil salt whey-powder milk  modified-corn-starch sugar soy-protein-concentrate monosodium-glutamate dextrose cream disodium-phosphate autolyzed-yeast-extract maltodextrin spice natural-flavor beta-carotene for-color  soy-lecithin,-0.6871350571539594,-0.3141672059271705,-0.5303433078369469,-0.8897315730783312,-0.6042805651130296,-0.6424750983516501,1
44627,tomato-puree water tomato-paste  water wheat-flour sugar contains-2%-or-less-of-salt potassium-chloride natural-flavor ascorbic-acid citric-acid,-0.4077739448349422,-0.3141672059271705,-0.16925814089837252,-0.8897315730783312,-0.7955793848408075,-0.7004115095156422,1
44686,corn-syrup-solids partially-hydrogenated-soybean-oil sodium-caseinate a-milk-derivative  dipotassium-phosphate mono-and-diglycerides silicon-dioxide soy-lecithin artificial-flavors,0.7515918521691952,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,0.5111065422615002,-0.7004115095156422,1
44687,corn-syrup-solids partially-hydrogenated-soybean-oil sodium-caseinate a-milk-derivative  dipotassium-phosphate mono--and-diglycerides silicon-dioxide soy-lecithin artificial-flavors,0.7515918521691952,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,0.5111065422615002,-0.7004115095156422,1
44688,corn-syrup-solids partially-hydrogenated-soybean-oil sodium-caseinate a-milk-derivative dipotassium-phosphate mono-and-diglycerides silicon-dioxide soy-lecithin artificial-flavors,0.7515918521691952,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,0.5111065422615002,-0.7004115095156422,1
44689,corn-syrup-solids partially-hydrogenated-soybean-oil sodium-caseinate a-milk-derivative  dipotassium-phosphate mono--and-diglycerides silicon-dioxide soy-lecithin artificial-flavors,0.7515918521691952,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,0.5111065422615002,-0.7004115095156422,1
44690,corn-syrup-solids partially-hydrogenated-soybean-oil sodium-caseinate a-milk-derivative  dipotassium-phosphate sugar artificial-color mono-and-diglycerides silicon-dioxide carrageenan soy-lecithin artificial-flavor,2.4696798738113666,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,5
44721,potatoes,-0.4136154441085256,-0.11439497131453685,-0.6208923573923127,-0.9414629390623562,-0.7955793848408075,-0.7004115095156422,1
44723,enriched-wheat-flour flour niacin reduced-iron thiamin-mononitrate-[vitamin-b1] riboflavin-[vitamin-b2] folic-acid  water whey vegetable-oil canola-and/or-soybean-oil  eggs soy-lecithin leavening sodium-acid-pyrophosphate sodium-bicarbonate,0.3588369304217948,-0.3712449872450659,-0.46201488393934004,-0.4500149622141182,-0.2729050139998844,-0.4983406120412306,1
44728,blueberries,-0.5984817152372233,0.2566106072517831,-0.025935105405830588,-0.988883357881046,-0.7955793848408075,-0.7004115095156422,1
44755,tomato-concentrate water tomato-paste  salt vitamin-c ascorbic-acid ,-0.8232076284680194,-0.5424783311987519,-0.4586817900906762,-1.0201377248297276,-0.7955793848408075,-0.7004115095156422,1
44759,tomato-concentrate water tomato-paste  salt vitamin-c ascorbic-acid ,-0.8232076284680194,-0.5424783311987519,-0.4586817900906762,-1.0201377248297276,-0.7955793848408075,-0.7004115095156422,1
44762,tomato-concentrate water tomato-paste  potassium-chloride salt citric-acid vitamin-c ascorbic-acid  natural-flavoring ,-0.8232076284680194,-0.5424783311987519,-0.4586817900906762,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
44914,peanuts sugar palm-oil salt molasses,-0.10745215865189066,0.9986217643844228,-0.0998186857178774,1.292685429372726,1.6547180656614402,0.1827654899354581,4
44937,peanuts sugar honey high-fructose-corn-syrup salt cornstarch xanthan-gum,0.015219326093360413,1.2554717803149515,0.17293949423110733,1.2441872737627029,1.4446029685833888,0.30852989465729475,4
44938,almonds,-0.27926096081610785,3.024883001169708,-0.43590564879147375,1.0900709126019614,1.8177924693638081,-0.229854804208096,4
44945,almonds,-0.2301236433971417,2.2828718440370683,-0.4225732733968187,1.2441872737627029,1.8177924693638081,-0.19594080742917375,4
44952,corn-syrup sugar gelatin citric-acid sorbitol natural-and-artificial-flavors titanium-dioxide blue-1 red-40 vegetable-oil coconut  carnauba-wax,1.5247314619081729,-0.7707894564703334,2.017806939466501,-0.5265342743988219,-0.7955793848408075,-0.7004115095156422,3
44992,corn-syrup sugar gelatin citric-acid sorbitol natural-and-artificial-flavors lactic-acid titanium-dioxide yellow-5 yellow-6 blue-1 red-40,1.9542534673187155,-0.7707894564703334,2.2955647601884817,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,3
45015,sugar enriched-flour wheat-flour niacin reduced-iron thiamine-mononitrate riboflavin folic-acid  vegetable-oil contains-one-or-more-of-the-following:-canola-oil corn-oil palm-oil soybean-oil  cocoa processed-with-alkali  high-fructose-corn-syrup salt sodium-bicarbonate leavening  artificial-flavor soy-lecithin emulsifier  chocolate,1.5216389034692166,0.1995328259338877,1.869484263200964,-0.6935834770555696,0.2858338884290625,0.5176662081273152,0
45017,popcorn,1.4749069092805496,3.7383552676434,-0.6208923573923127,0.06945417120880011,-0.5206526657784819,-0.7004115095156422,5
45018,popcorn,1.5652783392189282,2.99634411051076,-0.6208923573923127,0.06945417120880011,-0.6581160253096447,-0.7004115095156422,5
45050,enriched-bleached-flour bleached-wheat-flour malted-barley-flour niacin iron thiamine-mononitrate riboflavin folic-acid  sugar leavening baking-soda sodium-aluminum-phosphate monocalcium-phosphate  dextrose soybean-oil salt egg-yolk natural-and-artificial-flavor calcium-carbonate corn-starch egg-whites xanthan-gum,1.4123685052927746,-0.02877829933769372,0.23349069914849915,-0.23662307753001474,-0.5943497520670521,-0.7004115095156422,5
45060,sugar potato-starch rice-flour cornstarch tapioca-starch yellow-corn-flour baking-powder sodium-acid-pyrophosphate baking-soda cornstarch monocalcium-phosphate  natural-flavor sea-salt xanthan-gum soy-flour,2.0879207154024764,-0.7707894564703334,1.8478191531846493,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,3
45179,durum-wheat-semolina,1.5491283118154913,0.2566106072517831,-0.6208923573923127,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
45180,durum-wheat-semolina,1.5491283118154913,0.2566106072517831,-0.6208923573923127,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
45183,durum-wheat-semolina,1.5491283118154913,0.2566106072517831,-0.6208923573923127,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
45188,semolina niacin ferrous-sulfate iron  thiamine-mononitrate riboflavin folic-acid,1.5491283118154913,0.2566106072517831,-0.4225732733968187,0.2817683191015697,-0.7020206724602823,-0.7004115095156422,5
45210,sugar coconut water corn-syrup-solids egg-whites dextrose modified-food-starch salt natural-and-artificial-flavor,0.8333728419993627,0.5990772951591551,1.3628539982040715,-0.5523999573908345,0.3245117918712907,1.991511984811312,0
45231,green-beans,-0.7544841076023325,-0.05731718999664141,-0.4836799939556544,-0.9328410447316854,-0.7955793848408075,-0.7004115095156422,1
45232,green-beans,-0.759638371667259,-0.08585608065558911,-0.4870130878043182,-0.9360742551056872,-0.7955793848408075,-0.7004115095156422,1
45233,broccoli,-0.8084320714818968,-0.11439497131453685,-0.4931237598602018,-0.9414629390623562,-0.7955793848408075,-0.7004115095156422,1
45236,corn carrots peas green-beans,-0.5847370110640859,-0.1429338619734844,-0.3742434125911941,-0.8261451023896337,-0.7955793848408075,-0.7004115095156422,1
45237,peas carrots,-0.5847370110640859,0.17099393527493995,-0.3742434125911941,-0.8261451023896337,-0.7955793848408075,-0.7004115095156422,1
45240,carrots,-0.6833552635063467,-0.08585608065558911,-0.3592444902722072,-1.0654026700657495,-0.7955793848408075,-0.7004115095156422,1
45241,spinach,-0.8393576558714558,-0.4283227685629613,-0.6208923573923127,-0.7992016826062873,-0.7955793848408075,-0.7004115095156422,1
45245,broccoli,-0.8046522778342841,-0.08585608065558911,-0.4903461816529819,-0.9382297286883547,-0.7955793848408075,-0.7004115095156422,1
45246,peas,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.4597145933361229,-0.7955793848408075,-0.7004115095156422,1
45248,peas,-0.503299638838247,0.5134606231823121,-0.3714658343839743,-0.4597145933361229,-0.7955793848408075,-0.7004115095156422,1
45255,egg,-0.8977726486072897,-0.7707894564703334,-0.6208923573923127,0.2278814795348769,-0.3251724510839767,-0.2764865497791141,6
45277,pasteurized-part-skim-milk cheese-culture salt-and-enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,2.013691342775076,0.6977012926517098,1.823355084115822,2
45278,pasteurized-milk jalapeno-peppers cheese-culture salt enzymes,-0.8029341898126418,-0.7707894564703334,-0.6208923573923127,0.9876859174252453,0.6977012926517098,1.6551981834203329,2
45279,pasteurized-milk cheese-culture salt enzymes color-added,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,1.7464126185242792,1.0222820769439231,2.064992311165643,2
45465,pork salt spice,-0.9664961694729765,-0.7707894564703334,-0.6208923573923127,2.1042212332471197,0.12694087969342172,0.13048141156795293,6
45655,pinto-beans,1.2123830595736256,3.3958885797360274,-0.4853465408799863,1.300229586912063,-0.7318131115982148,-0.7004115095156422,5
45662,black-beans,1.1419414506862966,3.7668941583023474,-0.4947903067845337,1.384293056636104,-0.7359945065649423,-0.7004115095156422,5
45677,barley,1.6821083246905957,3.3958885797360274,-0.6208923573923127,0.057599066504127765,-0.7412212502733515,-0.7004115095156422,5
45699,black-beans,1.1419414506862966,3.7668941583023474,-0.4947903067845337,1.384293056636104,-0.7359945065649423,-0.7004115095156422,5
45702,pinto-beans,1.2123830595736256,3.3958885797360274,-0.4853465408799863,1.300229586912063,-0.7318131115982148,-0.7004115095156422,5
45703,black-beans,1.1419414506862966,3.7668941583023474,-0.4947903067845337,1.384293056636104,-0.7359945065649423,-0.7004115095156422,5
45704,pinto-beans,1.2123830595736256,3.3958885797360274,-0.4853465408799863,1.300229586912063,-0.7318131115982148,-0.7004115095156422,5
45718,mushrooms water salt calcium-disodium-edta,-0.8768119747432551,-0.5139394405398042,-0.5725624965866882,-0.8778764683736587,-0.7955793848408075,-0.7004115095156422,1
45719,mushrooms water salt calcium-disodium-edta,-0.8768119747432551,-0.5139394405398042,-0.5725624965866882,-0.8778764683736587,-0.7955793848408075,-0.7004115095156422,1
45893,sugar rice-flour salt maltodextrin cinnamon,2.0216025177670884,0.4563828418644168,2.036138955634152,-0.5965871658355225,-0.5682160335250059,-0.7004115095156422,3
45954,pasteurized-milk salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,-1.0654026700657495,0.6977012926517098,1.823355084115822,2
45955,pasteurized-milk salt enzymes,-0.8438246847277254,-0.7707894564703334,-0.6208923573923127,1.2441872737627029,0.6977012926517098,1.823355084115822,2
46034,tomatoes tomato-juice salt citric-acid calcium-chloride,-0.8245820988853332,-0.5424783311987519,-0.4831244783142104,-0.9759505163850396,-0.7955793848408075,-0.7004115095156422,1
46056,water tomato-paste starch salt potassium-chloride spice,-0.7410830210335236,-0.7707894564703334,-0.5297877921955031,-0.8886538362869973,-0.7955793848408075,-0.7004115095156422,1
46057,water tomato-paste modified-food-starch salt spices,-0.7410830210335236,-0.3141672059271705,-0.4386832269986936,-0.8886538362869973,-0.7955793848408075,-0.7004115095156422,1
46058,water tomato-paste modified-food-starch salt spices,-0.7410830210335236,-0.3141672059271705,-0.4386832269986936,-0.8886538362869973,-0.7955793848408075,-0.7004115095156422,1
46226,peas salt,-0.503299638838247,0.5134606231823121,-0.2464748150590831,-0.4597145933361229,-0.7663096200737157,-0.7004115095156422,1
46302,peas water carrots sugar salt,-0.7190914943565038,-0.3141672059271705,-0.532009854761279,-0.8067458401456243,-0.7955793848408075,-0.7004115095156422,1
